Precipitation,Date.Full,Date.Month,Date.Week of,Date.Year,StationCity,Station.Code,Station.Location,StationState,TempAvg,Data.Temperature.Max Temp,Data.Temperature.Min Temp,Data.Wind.Direction,WindSpeed,Population,lat,lon
5.15,2016-02-07,2,7,2016,Jackson,JAN,"Jackson, MS",Mississippi,51,62,38,23,5.07,172638,32.298757300000005,-90.1848103
0.0,2016-02-14,2,14,2016,Jackson,JAN,"Jackson, MS",Mississippi,48,60,35,22,7.17,172638,32.298757300000005,-90.1848103
1.32,2016-02-21,2,21,2016,Jackson,JAN,"Jackson, MS",Mississippi,59,71,47,16,6.6,172638,32.298757300000005,-90.1848103
1.76,2016-02-28,2,28,2016,Jackson,JAN,"Jackson, MS",Mississippi,52,63,40,25,5.34,172638,32.298757300000005,-90.1848103
0.21,2016-03-06,3,6,2016,Jackson,JAN,"Jackson, MS",Mississippi,56,71,41,16,3.71,172638,32.298757300000005,-90.1848103
8.21,2016-03-13,3,13,2016,Jackson,JAN,"Jackson, MS",Mississippi,67,73,59,15,11.0,172638,32.298757300000005,-90.1848103
1.69,2016-03-20,3,20,2016,Jackson,JAN,"Jackson, MS",Mississippi,62,73,51,22,7.04,172638,32.298757300000005,-90.1848103
0.64,2016-03-27,3,27,2016,Jackson,JAN,"Jackson, MS",Mississippi,58,71,45,16,6.25,172638,32.298757300000005,-90.1848103
0.08,2016-04-03,4,3,2016,Jackson,JAN,"Jackson, MS",Mississippi,58,70,45,34,5.26,172638,32.298757300000005,-90.1848103
0.0,2016-04-10,4,10,2016,Jackson,JAN,"Jackson, MS",Mississippi,64,78,49,21,5.67,172638,32.298757300000005,-90.1848103
6.39,2016-04-17,4,17,2016,Jackson,JAN,"Jackson, MS",Mississippi,64,70,58,8,6.45,172638,32.298757300000005,-90.1848103
0.31,2016-04-24,4,24,2016,Jackson,JAN,"Jackson, MS",Mississippi,68,80,56,21,4.67,172638,32.298757300000005,-90.1848103
0.61,2016-05-01,5,1,2016,Jackson,JAN,"Jackson, MS",Mississippi,74,81,66,16,6.4,172638,32.298757300000005,-90.1848103
0.4,2016-05-08,5,8,2016,Jackson,JAN,"Jackson, MS",Mississippi,64,77,51,29,4.4,172638,32.298757300000005,-90.1848103
0.0,2016-05-15,5,15,2016,Jackson,JAN,"Jackson, MS",Mississippi,72,83,61,21,6.72,172638,32.298757300000005,-90.1848103
0.29,2016-05-22,5,22,2016,Jackson,JAN,"Jackson, MS",Mississippi,71,80,62,12,4.45,172638,32.298757300000005,-90.1848103
0.01,2016-05-29,5,29,2016,Jackson,JAN,"Jackson, MS",Mississippi,76,88,65,13,6.54,172638,32.298757300000005,-90.1848103
0.23,2016-06-05,6,5,2016,Jackson,JAN,"Jackson, MS",Mississippi,79,87,70,16,3.1,172638,32.298757300000005,-90.1848103
0.9,2016-06-12,6,12,2016,Jackson,JAN,"Jackson, MS",Mississippi,80,92,67,19,3.01,172638,32.298757300000005,-90.1848103
0.83,2016-06-19,6,19,2016,Jackson,JAN,"Jackson, MS",Mississippi,83,92,73,18,4.04,172638,32.298757300000005,-90.1848103
0.02,2016-06-26,6,26,2016,Jackson,JAN,"Jackson, MS",Mississippi,84,93,74,23,2.14,172638,32.298757300000005,-90.1848103
0.0,2016-07-03,7,3,2016,Jackson,JAN,"Jackson, MS",Mississippi,84,96,71,27,3.23,172638,32.298757300000005,-90.1848103
2.98,2016-07-10,7,10,2016,Jackson,JAN,"Jackson, MS",Mississippi,85,95,74,18,6.2,172638,32.298757300000005,-90.1848103
0.15,2016-07-17,7,17,2016,Jackson,JAN,"Jackson, MS",Mississippi,83,94,72,17,3.75,172638,32.298757300000005,-90.1848103
3.2,2016-07-24,7,24,2016,Jackson,JAN,"Jackson, MS",Mississippi,85,96,74,19,1.05,172638,32.298757300000005,-90.1848103
1.97,2016-07-31,7,31,2016,Jackson,JAN,"Jackson, MS",Mississippi,81,90,72,19,3.6,172638,32.298757300000005,-90.1848103
2.99,2016-08-07,8,7,2016,Jackson,JAN,"Jackson, MS",Mississippi,85,96,74,29,1.7,172638,32.298757300000005,-90.1848103
2.73,2016-08-14,8,14,2016,Jackson,JAN,"Jackson, MS",Mississippi,82,88,74,16,6.07,172638,32.298757300000005,-90.1848103
1.4,2016-08-21,8,21,2016,Jackson,JAN,"Jackson, MS",Mississippi,82,90,74,17,3.97,172638,32.298757300000005,-90.1848103
2.22,2016-08-28,8,28,2016,Jackson,JAN,"Jackson, MS",Mississippi,83,93,73,16,1.92,172638,32.298757300000005,-90.1848103
0.03,2016-09-04,9,4,2016,Jackson,JAN,"Jackson, MS",Mississippi,83,93,73,14,5.95,172638,32.298757300000005,-90.1848103
0.05,2016-09-11,9,11,2016,Jackson,JAN,"Jackson, MS",Mississippi,82,92,72,15,3.67,172638,32.298757300000005,-90.1848103
0.2,2016-09-18,9,18,2016,Jackson,JAN,"Jackson, MS",Mississippi,81,92,71,13,2.94,172638,32.298757300000005,-90.1848103
0.05,2016-09-25,9,25,2016,Jackson,JAN,"Jackson, MS",Mississippi,81,95,67,20,1.81,172638,32.298757300000005,-90.1848103
0.0,2016-10-02,10,2,2016,Jackson,JAN,"Jackson, MS",Mississippi,71,85,56,18,1.3,172638,32.298757300000005,-90.1848103
0.0,2016-10-09,10,9,2016,Jackson,JAN,"Jackson, MS",Mississippi,74,89,59,10,5.64,172638,32.298757300000005,-90.1848103
0.0,2016-10-16,10,16,2016,Jackson,JAN,"Jackson, MS",Mississippi,72,87,57,14,2.57,172638,32.298757300000005,-90.1848103
0.49,2016-10-23,10,23,2016,Jackson,JAN,"Jackson, MS",Mississippi,70,83,56,20,4.77,172638,32.298757300000005,-90.1848103
0.0,2016-10-30,10,30,2016,Jackson,JAN,"Jackson, MS",Mississippi,69,85,52,21,1.25,172638,32.298757300000005,-90.1848103
0.0,2016-11-06,11,6,2016,Jackson,JAN,"Jackson, MS",Mississippi,69,82,54,11,4.28,172638,32.298757300000005,-90.1848103
0.64,2016-11-13,11,13,2016,Jackson,JAN,"Jackson, MS",Mississippi,59,71,46,17,3.65,172638,32.298757300000005,-90.1848103
0.06,2016-11-20,11,20,2016,Jackson,JAN,"Jackson, MS",Mississippi,58,74,41,20,4.01,172638,32.298757300000005,-90.1848103
0.11,2016-11-27,11,27,2016,Jackson,JAN,"Jackson, MS",Mississippi,52,68,36,14,4.05,172638,32.298757300000005,-90.1848103
0.78,2016-12-04,12,4,2016,Jackson,JAN,"Jackson, MS",Mississippi,50,59,40,5,4.02,172638,32.298757300000005,-90.1848103
2.21,2016-12-11,12,11,2016,Jackson,JAN,"Jackson, MS",Mississippi,47,55,37,13,6.34,172638,32.298757300000005,-90.1848103
1.51,2016-12-18,12,18,2016,Jackson,JAN,"Jackson, MS",Mississippi,55,65,44,22,8.18,172638,32.298757300000005,-90.1848103
0.04,2016-12-25,12,25,2016,Jackson,JAN,"Jackson, MS",Mississippi,52,63,41,15,6.17,172638,32.298757300000005,-90.1848103
1.2,2017-01-01,1,1,2017,Jackson,JAN,"Jackson, MS",Mississippi,59,70,47,20,6.03,172638,32.298757300000005,-90.1848103
0.01,2016-01-03,1,3,2016,Meridian,MEI,"Meridian, MS",Mississippi,43,49,36,34,5.56,40921,32.3643098,-88.70365600000001
0.1,2016-01-10,1,10,2016,Meridian,MEI,"Meridian, MS",Mississippi,45,53,33,13,5.37,40921,32.3643098,-88.70365600000001
0.1,2016-01-17,1,17,2016,Meridian,MEI,"Meridian, MS",Mississippi,44,58,29,22,3.55,40921,32.3643098,-88.70365600000001
1.5,2016-01-24,1,24,2016,Meridian,MEI,"Meridian, MS",Mississippi,42,52,31,17,6.17,40921,32.3643098,-88.70365600000001
1.53,2016-01-31,1,31,2016,Meridian,MEI,"Meridian, MS",Mississippi,50,65,36,20,6.77,40921,32.3643098,-88.70365600000001
0.7,2016-02-07,2,7,2016,Meridian,MEI,"Meridian, MS",Mississippi,50,62,38,18,5.84,40921,32.3643098,-88.70365600000001
0.0,2016-02-14,2,14,2016,Meridian,MEI,"Meridian, MS",Mississippi,44,59,29,22,6.85,40921,32.3643098,-88.70365600000001
1.19,2016-02-21,2,21,2016,Meridian,MEI,"Meridian, MS",Mississippi,56,68,43,21,5.91,40921,32.3643098,-88.70365600000001
2.36,2016-02-28,2,28,2016,Meridian,MEI,"Meridian, MS",Mississippi,52,64,40,23,4.85,40921,32.3643098,-88.70365600000001
0.59,2016-03-06,3,6,2016,Meridian,MEI,"Meridian, MS",Mississippi,53,67,38,17,3.48,40921,32.3643098,-88.70365600000001
6.02,2016-03-13,3,13,2016,Meridian,MEI,"Meridian, MS",Mississippi,65,74,56,15,8.11,40921,32.3643098,-88.70365600000001
1.61,2016-03-20,3,20,2016,Meridian,MEI,"Meridian, MS",Mississippi,61,72,49,17,6.61,40921,32.3643098,-88.70365600000001
1.27,2016-03-27,3,27,2016,Meridian,MEI,"Meridian, MS",Mississippi,57,71,44,17,6.1,40921,32.3643098,-88.70365600000001
0.0,2016-04-03,4,3,2016,Meridian,MEI,"Meridian, MS",Mississippi,57,70,43,22,4.9,40921,32.3643098,-88.70365600000001
0.0,2016-04-10,4,10,2016,Meridian,MEI,"Meridian, MS",Mississippi,61,77,45,22,5.41,40921,32.3643098,-88.70365600000001
2.7,2016-04-17,4,17,2016,Meridian,MEI,"Meridian, MS",Mississippi,63,70,56,8,6.02,40921,32.3643098,-88.70365600000001
1.15,2016-04-24,4,24,2016,Meridian,MEI,"Meridian, MS",Mississippi,66,79,53,16,3.44,40921,32.3643098,-88.70365600000001
0.63,2016-05-01,5,1,2016,Meridian,MEI,"Meridian, MS",Mississippi,68,76,60,18,2.3,40921,32.3643098,-88.70365600000001
0.01,2016-05-08,5,8,2016,Meridian,MEI,"Meridian, MS",Mississippi,65,78,52,28,4.65,40921,32.3643098,-88.70365600000001
0.01,2016-05-15,5,15,2016,Meridian,MEI,"Meridian, MS",Mississippi,70,81,59,16,5.65,40921,32.3643098,-88.70365600000001
0.31,2016-05-22,5,22,2016,Meridian,MEI,"Meridian, MS",Mississippi,71,81,60,15,4.47,40921,32.3643098,-88.70365600000001
0.0,2016-05-29,5,29,2016,Meridian,MEI,"Meridian, MS",Mississippi,76,89,62,20,4.17,40921,32.3643098,-88.70365600000001
0.25,2016-06-05,6,5,2016,Meridian,MEI,"Meridian, MS",Mississippi,81,91,71,19,3.12,40921,32.3643098,-88.70365600000001
0.2,2016-06-12,6,12,2016,Meridian,MEI,"Meridian, MS",Mississippi,81,94,68,26,2.8,40921,32.3643098,-88.70365600000001
3.06,2016-06-19,6,19,2016,Meridian,MEI,"Meridian, MS",Mississippi,83,93,73,20,4.24,40921,32.3643098,-88.70365600000001
0.0,2016-06-26,6,26,2016,Meridian,MEI,"Meridian, MS",Mississippi,84,96,72,18,2.57,40921,32.3643098,-88.70365600000001
0.0,2016-07-03,7,3,2016,Meridian,MEI,"Meridian, MS",Mississippi,84,97,70,31,2.83,40921,32.3643098,-88.70365600000001
0.5,2016-07-10,7,10,2016,Meridian,MEI,"Meridian, MS",Mississippi,86,97,74,21,5.5,40921,32.3643098,-88.70365600000001
0.67,2016-07-17,7,17,2016,Meridian,MEI,"Meridian, MS",Mississippi,84,96,72,19,3.17,40921,32.3643098,-88.70365600000001
0.45,2016-07-24,7,24,2016,Meridian,MEI,"Meridian, MS",Mississippi,86,98,74,20,1.52,40921,32.3643098,-88.70365600000001
0.78,2016-07-31,7,31,2016,Meridian,MEI,"Meridian, MS",Mississippi,84,94,74,20,4.18,40921,32.3643098,-88.70365600000001
0.34,2016-08-07,8,7,2016,Meridian,MEI,"Meridian, MS",Mississippi,87,99,74,22,1.8,40921,32.3643098,-88.70365600000001
3.27,2016-08-14,8,14,2016,Meridian,MEI,"Meridian, MS",Mississippi,84,91,76,19,5.42,40921,32.3643098,-88.70365600000001
0.73,2016-08-21,8,21,2016,Meridian,MEI,"Meridian, MS",Mississippi,83,93,73,19,3.18,40921,32.3643098,-88.70365600000001
0.69,2016-08-28,8,28,2016,Meridian,MEI,"Meridian, MS",Mississippi,85,95,74,13,1.75,40921,32.3643098,-88.70365600000001
0.19,2016-09-04,9,4,2016,Meridian,MEI,"Meridian, MS",Mississippi,84,95,74,22,3.87,40921,32.3643098,-88.70365600000001
0.15,2016-09-11,9,11,2016,Meridian,MEI,"Meridian, MS",Mississippi,82,94,70,15,2.75,40921,32.3643098,-88.70365600000001
0.21,2016-09-18,9,18,2016,Meridian,MEI,"Meridian, MS",Mississippi,83,94,71,10,2.95,40921,32.3643098,-88.70365600000001
0.01,2016-09-25,9,25,2016,Meridian,MEI,"Meridian, MS",Mississippi,83,98,68,13,2.18,40921,32.3643098,-88.70365600000001
0.0,2016-10-02,10,2,2016,Meridian,MEI,"Meridian, MS",Mississippi,73,88,57,21,1.3,40921,32.3643098,-88.70365600000001
0.0,2016-10-09,10,9,2016,Meridian,MEI,"Meridian, MS",Mississippi,75,91,58,15,5.82,40921,32.3643098,-88.70365600000001
0.0,2016-10-16,10,16,2016,Meridian,MEI,"Meridian, MS",Mississippi,70,87,53,14,1.75,40921,32.3643098,-88.70365600000001
0.0,2016-10-23,10,23,2016,Meridian,MEI,"Meridian, MS",Mississippi,69,84,54,19,3.9,40921,32.3643098,-88.70365600000001
0.0,2016-10-30,10,30,2016,Meridian,MEI,"Meridian, MS",Mississippi,69,87,50,18,1.4,40921,32.3643098,-88.70365600000001
0.0,2016-11-06,11,6,2016,Meridian,MEI,"Meridian, MS",Mississippi,67,83,49,17,2.9,40921,32.3643098,-88.70365600000001
0.2,2016-11-13,11,13,2016,Meridian,MEI,"Meridian, MS",Mississippi,60,73,45,16,3.2,40921,32.3643098,-88.70365600000001
0.01,2016-11-20,11,20,2016,Meridian,MEI,"Meridian, MS",Mississippi,57,74,39,28,3.61,40921,32.3643098,-88.70365600000001
0.01,2016-11-27,11,27,2016,Meridian,MEI,"Meridian, MS",Mississippi,52,70,34,22,2.91,40921,32.3643098,-88.70365600000001
0.7,2016-12-04,12,4,2016,Meridian,MEI,"Meridian, MS",Mississippi,49,59,40,11,3.3,40921,32.3643098,-88.70365600000001
0.73,2016-12-11,12,11,2016,Meridian,MEI,"Meridian, MS",Mississippi,47,57,37,22,5.97,40921,32.3643098,-88.70365600000001
1.33,2016-12-18,12,18,2016,Meridian,MEI,"Meridian, MS",Mississippi,54,65,44,17,7.0,40921,32.3643098,-88.70365600000001
0.0,2016-12-25,12,25,2016,Meridian,MEI,"Meridian, MS",Mississippi,50,62,38,20,4.18,40921,32.3643098,-88.70365600000001
1.14,2017-01-01,1,1,2017,Meridian,MEI,"Meridian, MS",Mississippi,59,71,47,24,5.08,40921,32.3643098,-88.70365600000001
0.0,2016-01-03,1,3,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,37,46,27,29,5.96,38816,37.3058839,-89.51814759999999
1.4,2016-01-10,1,10,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,35,43,27,18,8.58,38816,37.3058839,-89.51814759999999
0.12,2016-01-17,1,17,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,33,43,22,26,7.55,38816,37.3058839,-89.51814759999999
0.11,2016-01-24,1,24,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,25,31,19,20,9.25,38816,37.3058839,-89.51814759999999
0.03,2016-01-31,1,31,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,41,52,30,22,6.9,38816,37.3058839,-89.51814759999999
0.03,2016-02-07,2,7,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,43,55,31,20,7.22,38816,37.3058839,-89.51814759999999
0.41,2016-02-14,2,14,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,26,33,19,21,8.78,38816,37.3058839,-89.51814759999999
0.46,2016-02-21,2,21,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,46,55,36,16,6.72,38816,37.3058839,-89.51814759999999
2.22,2016-02-28,2,28,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,42,51,32,19,11.5,38816,37.3058839,-89.51814759999999
0.46,2016-03-06,3,6,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,42,52,31,18,4.85,38816,37.3058839,-89.51814759999999
2.04,2016-03-13,3,13,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,59,64,53,12,8.71,38816,37.3058839,-89.51814759999999
0.12,2016-03-20,3,20,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,53,63,42,22,7.8,38816,37.3058839,-89.51814759999999
0.75,2016-03-27,3,27,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,52,64,40,17,9.91,38816,37.3058839,-89.51814759999999
0.0,2016-04-03,4,3,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,51,64,37,26,9.43,38816,37.3058839,-89.51814759999999
0.24,2016-04-10,4,10,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,52,63,39,21,8.38,38816,37.3058839,-89.51814759999999
0.25,2016-04-17,4,17,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,58,71,44,12,4.67,38816,37.3058839,-89.51814759999999
2.85,2016-04-24,4,24,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,64,75,52,19,5.1,38816,37.3058839,-89.51814759999999
0.0,2016-05-01,5,1,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,70,80,59,23,3.2,38816,37.3058839,-89.51814759999999
0.0,2016-05-08,5,8,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,60,73,47,30,6.24,38816,37.3058839,-89.51814759999999
2.13,2016-05-15,5,15,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,64,74,52,25,6.02,38816,37.3058839,-89.51814759999999
1.2,2016-05-22,5,22,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,60,69,50,8,6.4,38816,37.3058839,-89.51814759999999
5.01,2016-05-29,5,29,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,72,81,62,20,4.98,38816,37.3058839,-89.51814759999999
0.61,2016-06-05,6,5,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,73,81,64,21,3.12,38816,37.3058839,-89.51814759999999
0.0,2016-06-12,6,12,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,74,88,59,20,3.41,38816,37.3058839,-89.51814759999999
0.4,2016-06-19,6,19,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,82,93,71,16,5.75,38816,37.3058839,-89.51814759999999
0.11,2016-06-26,6,26,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,84,93,74,23,6.25,38816,37.3058839,-89.51814759999999
1.17,2016-07-03,7,3,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,74,83,64,20,4.76,38816,37.3058839,-89.51814759999999
1.64,2016-07-10,7,10,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,79,87,70,18,4.01,38816,37.3058839,-89.51814759999999
0.35,2016-07-17,7,17,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,81,90,71,19,4.94,38816,37.3058839,-89.51814759999999
0.14,2016-07-24,7,24,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,83,92,73,14,1.9,38816,37.3058839,-89.51814759999999
2.59,2016-07-31,7,31,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,80,88,71,18,2.08,38816,37.3058839,-89.51814759999999
1.46,2016-08-07,8,7,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,81,90,71,16,1.55,38816,37.3058839,-89.51814759999999
2.29,2016-08-14,8,14,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,79,86,71,11,2.87,38816,37.3058839,-89.51814759999999
2.51,2016-08-21,8,21,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,76,81,70,22,5.08,38816,37.3058839,-89.51814759999999
0.0,2016-08-28,8,28,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,78,89,68,14,3.54,38816,37.3058839,-89.51814759999999
0.0,2016-09-04,9,4,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,71,83,58,5,6.42,38816,37.3058839,-89.51814759999999
2.28,2016-09-11,9,11,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,77,87,66,19,5.22,38816,37.3058839,-89.51814759999999
2.73,2016-09-18,9,18,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,75,85,63,14,1.15,38816,37.3058839,-89.51814759999999
0.0,2016-09-25,9,25,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,75,88,62,16,1.02,38816,37.3058839,-89.51814759999999
0.0,2016-10-02,10,2,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,64,73,55,29,2.8,38816,37.3058839,-89.51814759999999
0.06,2016-10-09,10,9,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,67,80,52,14,4.7,38816,37.3058839,-89.51814759999999
0.34,2016-10-16,10,16,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,62,74,51,14,5.55,38816,37.3058839,-89.51814759999999
0.14,2016-10-23,10,23,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,64,76,52,24,7.87,38816,37.3058839,-89.51814759999999
0.1,2016-10-30,10,30,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,61,76,46,15,3.74,38816,37.3058839,-89.51814759999999
0.0,2016-11-06,11,6,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,61,74,46,15,5.05,38816,37.3058839,-89.51814759999999
0.0,2016-11-13,11,13,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,49,64,34,14,4.37,38816,37.3058839,-89.51814759999999
0.17,2016-11-20,11,20,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,50,66,34,24,5.67,38816,37.3058839,-89.51814759999999
1.17,2016-11-27,11,27,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,43,51,34,20,4.48,38816,37.3058839,-89.51814759999999
0.18,2016-12-04,12,4,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,40,47,32,18,3.45,38816,37.3058839,-89.51814759999999
1.07,2016-12-11,12,11,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,33,40,26,24,6.54,38816,37.3058839,-89.51814759999999
0.1,2016-12-18,12,18,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,32,41,22,16,7.7,38816,37.3058839,-89.51814759999999
0.61,2016-12-25,12,25,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,35,45,25,10,4.01,38816,37.3058839,-89.51814759999999
1.45,2017-01-01,1,1,2017,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,42,51,33,23,8.26,38816,37.3058839,-89.51814759999999
0.0,2016-01-03,1,3,2016,Columbia,COU,"Columbia, MO",Missouri,33,41,24,28,9.26,115276,38.95170529999999,-92.3340724
0.69,2016-01-10,1,10,2016,Columbia,COU,"Columbia, MO",Missouri,31,38,23,18,9.42,115276,38.95170529999999,-92.3340724
0.03,2016-01-17,1,17,2016,Columbia,COU,"Columbia, MO",Missouri,28,40,16,26,9.5,115276,38.95170529999999,-92.3340724
0.18,2016-01-24,1,24,2016,Columbia,COU,"Columbia, MO",Missouri,23,30,15,18,7.17,115276,38.95170529999999,-92.3340724
0.0,2016-01-31,1,31,2016,Columbia,COU,"Columbia, MO",Missouri,38,51,29,23,7.92,115276,38.95170529999999,-92.3340724
0.02,2016-02-07,2,7,2016,Columbia,COU,"Columbia, MO",Missouri,40,50,29,18,8.47,115276,38.95170529999999,-92.3340724
0.26,2016-02-14,2,14,2016,Columbia,COU,"Columbia, MO",Missouri,24,30,17,19,10.98,115276,38.95170529999999,-92.3340724
0.46,2016-02-21,2,21,2016,Columbia,COU,"Columbia, MO",Missouri,47,57,35,16,6.92,115276,38.95170529999999,-92.3340724
0.01,2016-02-28,2,28,2016,Columbia,COU,"Columbia, MO",Missouri,42,52,32,20,10.84,115276,38.95170529999999,-92.3340724
0.12,2016-03-06,3,6,2016,Columbia,COU,"Columbia, MO",Missouri,44,56,31,18,8.26,115276,38.95170529999999,-92.3340724
1.01,2016-03-13,3,13,2016,Columbia,COU,"Columbia, MO",Missouri,57,64,50,17,7.55,115276,38.95170529999999,-92.3340724
0.07,2016-03-20,3,20,2016,Columbia,COU,"Columbia, MO",Missouri,49,59,39,22,7.47,115276,38.95170529999999,-92.3340724
0.23,2016-03-27,3,27,2016,Columbia,COU,"Columbia, MO",Missouri,51,63,39,19,10.28,115276,38.95170529999999,-92.3340724
0.01,2016-04-03,4,3,2016,Columbia,COU,"Columbia, MO",Missouri,50,64,35,27,13.66,115276,38.95170529999999,-92.3340724
0.43,2016-04-10,4,10,2016,Columbia,COU,"Columbia, MO",Missouri,50,61,39,23,11.31,115276,38.95170529999999,-92.3340724
0.15,2016-04-17,4,17,2016,Columbia,COU,"Columbia, MO",Missouri,58,70,46,15,8.38,115276,38.95170529999999,-92.3340724
0.38,2016-04-24,4,24,2016,Columbia,COU,"Columbia, MO",Missouri,64,74,53,19,7.18,115276,38.95170529999999,-92.3340724
0.0,2016-05-01,5,1,2016,Columbia,COU,"Columbia, MO",Missouri,60,67,52,29,9.4,115276,38.95170529999999,-92.3340724
0.04,2016-05-08,5,8,2016,Columbia,COU,"Columbia, MO",Missouri,60,71,49,27,6.24,115276,38.95170529999999,-92.3340724
0.29,2016-05-15,5,15,2016,Columbia,COU,"Columbia, MO",Missouri,63,73,51,23,6.82,115276,38.95170529999999,-92.3340724
1.17,2016-05-22,5,22,2016,Columbia,COU,"Columbia, MO",Missouri,57,67,47,7,6.1,115276,38.95170529999999,-92.3340724
2.44,2016-05-29,5,29,2016,Columbia,COU,"Columbia, MO",Missouri,72,82,61,18,6.95,115276,38.95170529999999,-92.3340724
0.04,2016-06-05,6,5,2016,Columbia,COU,"Columbia, MO",Missouri,72,80,62,21,6.0,115276,38.95170529999999,-92.3340724
0.0,2016-06-12,6,12,2016,Columbia,COU,"Columbia, MO",Missouri,75,87,63,21,7.05,115276,38.95170529999999,-92.3340724
0.0,2016-06-19,6,19,2016,Columbia,COU,"Columbia, MO",Missouri,82,93,70,17,6.12,115276,38.95170529999999,-92.3340724
1.05,2016-06-26,6,26,2016,Columbia,COU,"Columbia, MO",Missouri,82,92,70,21,6.25,115276,38.95170529999999,-92.3340724
5.45,2016-07-03,7,3,2016,Columbia,COU,"Columbia, MO",Missouri,68,74,62,7,7.6,115276,38.95170529999999,-92.3340724
1.12,2016-07-10,7,10,2016,Columbia,COU,"Columbia, MO",Missouri,78,87,68,15,5.04,115276,38.95170529999999,-92.3340724
1.54,2016-07-17,7,17,2016,Columbia,COU,"Columbia, MO",Missouri,79,88,69,21,6.58,115276,38.95170529999999,-92.3340724
0.55,2016-07-24,7,24,2016,Columbia,COU,"Columbia, MO",Missouri,83,93,73,18,4.81,115276,38.95170529999999,-92.3340724
2.25,2016-07-31,7,31,2016,Columbia,COU,"Columbia, MO",Missouri,77,86,69,23,3.31,115276,38.95170529999999,-92.3340724
3.69,2016-08-07,8,7,2016,Columbia,COU,"Columbia, MO",Missouri,77,85,69,9,4.9,115276,38.95170529999999,-92.3340724
1.45,2016-08-14,8,14,2016,Columbia,COU,"Columbia, MO",Missouri,79,86,70,16,5.5,115276,38.95170529999999,-92.3340724
0.2,2016-08-21,8,21,2016,Columbia,COU,"Columbia, MO",Missouri,74,82,65,24,5.4,115276,38.95170529999999,-92.3340724
